,estatura,estado_de_nacimiento,tiempo_de_aplicacion_en_minutos,salario,meses_de_existencia_del_email,antiguedad_de_linea_telefono_en_meses,signo_zodiacal,dependientes_economicos,autocalificacion,edad,es_fraude
27,1.6973094011348593,Jalisco,43.982422159177574,1810.2948132257443,42.466123768104545,126.27894432669679,libra,2.047136555851952,le echo ganas,37.58585064826417,1
28,1.6038157146920828,Jalisco,40.936831401101365,2618.406095037741,90.23719732126908,85.2352174579476,libra,2.4344911939476854,le echo ganas,45.99870181217298,1
29,1.587584170328419,Jalisco,93.99472435993393,2728.60730964331,91.76379321268193,98.91120398765462,capricornio,1.8719805237100335,le echo ganas,45.36134149635184,0
30,1.6792167038950019,Nuevo León,81.59539302480458,2916.8877774992848,55.597567452413834,73.87879859820066,libra,2.245208743190864,me equivoco pero soy chido,46.47755069096925,0
31,1.6527645202484025,Nuevo León,71.6397644394479,2652.227060707077,62.435917526359205,69.73028693989771,libra,1.716587509309011,me equivoco pero soy chido,40.218522346411035,0
32,1.6179260410718148,Jalisco,74.37248967825829,3217.9888899116513,75.05014786696267,97.80890503598015,capricornio,2.6075027136929734,me equivoco pero soy chido,29.886266821488483,0
33,1.6419120348728173,Nuevo León,31.69159940098832,2412.9368357877493,16.6551236363092,107.70132987209178,géminis,1.833512214308099,le echo ganas,31.13267379080561,1
34,1.6031876680154455,Nuevo León,89.49854872480937,2330.014543956249,75.58355158629871,51.07787478869309,capricornio,1.9376767532394712,le echo ganas,39.24126385451815,0
35,1.703012889464675,Jalisco,69.87991695371332,3264.169463701114,81.31600475120612,74.56693016197465,capricornio,2.6819742963494138,me equivoco pero soy chido,44.140476490686744,0
36,1.7011476916219737,Nuevo León,52.58460431822521,2280.561191719934,88.36438307750119,109.84022245180806,libra,1.7592664402517721,le echo ganas,41.3075124077871,1
37,1.601928108181726,Jalisco,67.02006097697759,3166.256384021727,65.1808622045899,64.47366800121183,capricornio,1.4738179588374063,no me tengo confianza,39.59711269716868,0
38,1.5969139534952688,Jalisco,52.643482432094295,2146.583288922259,56.61209777726915,91.53317629526966,libra,2.0479564205155656,le echo ganas,41.29374126329169,0
39,1.5795952248104395,Jalisco,46.76290755050521,2672.8395503418965,66.61944477217972,110.96748414843086,libra,0.7277673927016898,no me tengo confianza,42.513665901319705,1
40,1.6974811921330162,Nuevo León,26.390063012985227,2339.5101460177525,58.825761223621996,63.675974854767915,géminis,2.2159086155423733,le echo ganas,40.36217148563356,1
41,1.683789472003352,Jalisco,51.49902067487543,3441.9875007553183,89.51668457795043,40.78886238613358,géminis,3.6350571424753113,le echo ganas,43.16708796949207,0
42,1.5834243135730839,Jalisco,51.10214325638529,2820.4615633833664,69.41229874693302,69.93592384565457,capricornio,2.089204489655055,no me tengo confianza,48.46927689142886,1
43,1.5441944104281193,Jalisco,72.61753471929777,2559.431607003035,87.15141316905232,91.91501838024122,libra,2.3443843521618937,le echo ganas,47.04163990067386,0
44,1.5758894096317408,Jalisco,32.71374853686449,2191.446034685765,42.488444296857146,61.999253567579935,capricornio,2.0864807023913374,le echo ganas,47.395199971625296,1
45,1.7018321944694377,Jalisco,35.514289628400455,2038.6549964234582,43.386467008687056,131.4253219453423,géminis,1.596182967801612,le echo ganas,39.80469543942212,1
46,1.5105968798268996,Jalisco,43.2996921484651,2659.927417326866,46.554275843643424,44.38843031192121,libra,2.873458335666033,le echo ganas,41.03994830979633,1
47,1.6216671965050735,Nuevo León,72.81394713605007,2901.3576244069504,74.81350458639875,64.50917713040657,capricornio,2.171720786305498,le echo ganas,39.13812397868429,0
48,1.5625121556950694,Jalisco,64.5431495926187,2830.6764302994793,68.92515745292013,95.55707298089754,capricornio,1.778825706993344,le echo ganas,29.233843171886384,0
49,1.5630018374546473,Jalisco,29.494738336998914,1228.5787092924725,49.425302676748004,80.59867807638409,capricornio,1.830891147559773,no me tengo confianza,42.59881925078987,1
50,1.6770737342427233,Nuevo León,37.95163075799327,2550.059585162814,48.09661035868041,48.690145352122556,capricornio,2.3707706577832877,le echo ganas,45.01148391371058,1
51,1.6306725172399394,Nuevo León,33.09342691079973,1984.8743369639064,55.88750252262632,89.8607930775813,géminis,1.1952807096808573,le echo ganas,40.38724750237807,1
52,1.688932396944915,Nuevo León,48.24801002196986,2496.900129258715,14.72792543930369,95.14794785005871,géminis,1.796123573255901,le echo ganas,46.70297742387751,1
53,1.5375031819686367,Jalisco,77.78634790991846,3102.1161834153645,87.09335149290122,83.57444245606499,libra,0.8812222750127261,le echo ganas,36.68253940516088,0
54,1.590327571640125,Nuevo León,39.75222070232644,2003.3261947926658,66.35144655505391,145.6817390793705,capricornio,1.9240866851822784,le echo ganas,38.65230342934283,1
55,1.509287808394777,Jalisco,52.51452448258596,819.1441768597333,67.28083298674302,63.20193237406984,libra,0.9787625784850579,no me tengo confianza,48.15253209937704,1
56,1.6170216718593133,Jalisco,78.3457293243357,2674.016918783208,75.95734125017958,70.85292997311805,leo,2.4108680943793885,le echo ganas,39.357473108965706,0
57,1.482756678323455,Nuevo León,62.2652655194915,2860.549813424939,66.06297292470053,126.16422296822803,libra,2.3073253936870506,le echo ganas,53.80926693504965,0
58,1.6198309966655007,Jalisco,85.36995728728606,4176.127385727322,91.76131584190959,96.72367184833818,capricornio,1.6756039626399188,me equivoco pero soy chido,47.13526310977362,0
59,1.5913464838512956,Jalisco,75.12087888965837,2731.5443230121455,92.97829187819772,88.5805212727613,leo,0.8739346341015697,le echo ganas,49.78545177583156,0
60,1.603841434551431,Jalisco,41.627708648463134,1640.5627600170064,65.52026051227926,48.175823867941894,capricornio,2.699057923319961,no me tengo confianza,49.18608370166962,1
61,1.6437003138764774,Baja California,45.14984914430102,1347.9932043814802,75.85406396200106,123.69765023281501,capricornio,1.5832635533007873,no me tengo confianza,37.68900499163223,1
62,1.6192983639027718,Jalisco,29.603129738038195,2644.4375918736037,70.09823281405544,49.76336498088206,capricornio,2.2223237857793454,le echo ganas,48.710727444694506,1
63,1.6257531501890594,Jalisco,34.876433038056625,1481.956900214258,57.97843586437678,87.01705701564815,libra,1.43920170634223,le echo ganas,38.55785665322084,1
64,1.5594032335787462,Jalisco,43.14705641341135,1996.366090247479,45.949746663334786,106.26027252011883,capricornio,1.546448411650694,le echo ganas,34.974778273778696,1
65,1.5730112980635436,Jalisco,41.3168165346869,2468.639076177769,53.73538759636708,75.52740261543123,capricornio,1.7723938326634745,le echo ganas,47.332510936292536,1
66,1.5442146277713558,Baja California,34.94848472893129,2445.553007927564,72.5592738324501,72.99639742482405,capricornio,1.7828947690450598,le echo ganas,46.19263781446537,1
67,1.6062873617587685,Jalisco,33.67091342812187,2437.973743372007,76.39255846147545,57.60093247211466,capricornio,1.3287609594601981,le echo ganas,44.07346077224557,1
68,1.6243006227502077,Jalisco,85.57860905236147,2231.2527203713066,73.50030659440519,92.70691274433827,capricornio,2.734708576234399,le echo ganas,48.51730381589378,0
69,1.6355461613065998,Jalisco,39.26627434702228,2247.1843487181236,83.49615618076903,74.64900152628974,libra,1.8964248596399658,le echo ganas,41.89327238110211,1
70,1.6209628305056,Jalisco,66.63034775674666,2884.8281927983758,77.13170605224886,72.81812983797025,libra,2.1183028857097925,me equivoco pero soy chido,54.39281180528737,0
71,1.5571076111604978,Nuevo León,32.38513483215189,1970.4198790755217,68.70079479078986,86.87998442561758,géminis,1.6165143819247503,le echo ganas,44.52065815303492,0
72,1.6232507372154197,Jalisco,80.6544537561047,3022.667300768156,97.31980234466187,84.54193981761756,cancer,1.9419156970015792,le echo ganas,46.00499799258331,0
73,1.6422414704984307,Nuevo León,37.119884015938865,2293.658509970161,43.53730537997004,64.84105588795614,capricornio,2.922868439224324,le echo ganas,48.30745376168369,1
74,1.5039387911058983,Nuevo León,23.26925720120555,1533.9765241847049,46.22139293214119,98.82081702501058,capricornio,1.4154035412181194,le echo ganas,38.276314986451176,1
75,1.5694943646049746,Jalisco,60.58620386858247,2081.2864597072244,72.4830067750425,91.61510263744837,capricornio,2.02113304077431,me equivoco pero soy chido,45.51856893674123,0
76,1.6128292612905561,Jalisco,68.19055736544398,3177.721013122058,77.22761566406174,99.60252224275735,capricornio,2.730453885125024,me equivoco pero soy chido,51.03497426721209,0
77,1.515405572662543,Nuevo León,38.51520625123317,2253.1369300478814,40.1032008885763,104.0695094741993,libra,1.8415503723632543,le echo ganas,35.31128951576578,1
78,1.6288499052296916,Nuevo León,58.172635422221,2524.3781820884733,68.64266235384915,79.45862381518106,capricornio,2.4791492568849383,le echo ganas,40.48636729335951,0
79,1.4866761233791026,Nuevo León,52.5644977891259,2488.0250600849054,72.86406436703771,78.62696980556831,capricornio,1.8040830258406229,le echo ganas,55.083678500460856,0
80,1.5822474475017416,Baja California,62.31196845226183,2509.137953763285,62.06627675169681,99.86794385710608,libra,1.8730536479244995,le echo ganas,48.681141392769156,0
81,1.7116025070212295,Jalisco,55.89146629426369,2673.4229337424886,48.47506794683179,110.97012881225345,capricornio,1.8727373822060243,no me tengo confianza,42.063858462219386,1
82,1.600290886542858,Jalisco,38.94562209674349,2924.0938230120387,93.39304806880719,122.10114588906654,capricornio,2.8313307208780194,le echo ganas,48.17993835763312,1
83,1.607370122946842,Nuevo León,28.006673759025947,1951.7948226727985,52.46953815824242,84.50695253275683,capricornio,1.3430517231427141,le echo ganas,38.87050241282214,1
84,1.5640303700574965,Baja California,30.913317938287943,2014.4394576360178,69.5303419043955,106.25584262915051,libra,2.4173597571023686,le echo ganas,40.69524261576936,1
85,1.5926742701846155,Jalisco,36.227265653116724,1605.1201024269094,63.80225777215221,64.77024212594509,géminis,2.5102429609364245,le echo ganas,44.388839284832414,1
86,1.5683948742829636,Baja California,59.189444515956495,2452.6122802942423,51.00326341274317,106.12919029457143,géminis,1.9720735450088605,le echo ganas,41.1636197154009,0
87,1.6014979574976922,Nuevo León,34.52985017226745,1959.063669936792,56.090756168876965,33.785846608978055,capricornio,2.662321936993579,le echo ganas,40.372391973991824,1
88,1.5634092071893106,Jalisco,30.23597889238359,1405.6373008309106,49.962215363101244,114.73675623008319,tauro,2.7267765981741694,no me tengo confianza,40.698762553153465,0
89,1.592705109259379,Nuevo León,50.86590495243947,2920.1816649657394,77.89257384635381,66.55886784146188,libra,1.9063628829110932,le echo ganas,43.08452831255147,0
90,1.613963857918086,Nuevo León,29.803665755255903,1636.1465111159614,32.31991348667079,49.587332307477155,capricornio,2.3998093956250885,le echo ganas,50.21127507442764,1
91,1.616811843141855,Jalisco,32.7933797850537,2581.975363253406,62.98388930369402,102.47547047328104,géminis,2.025251810215967,le echo ganas,44.91755973991775,0
92,1.5483184864541188,Jalisco,59.22958701698483,3413.587216411631,54.88234433468185,108.9153434686137,libra,1.609179573290741,no me tengo confianza,46.872830582887204,0
93,1.5220499470273574,Jalisco,29.25660893657334,1795.4687726345828,33.94073928853325,77.1634060269409,libra,2.752092482063392,le echo ganas,38.92279368485437,1
94,1.5487087982061543,Jalisco,40.68020256147964,2237.306450589305,63.71584087414258,39.283648522271555,libra,1.4571820133264053,no me tengo confianza,44.68444851811728,1
95,1.4734238091464922,Jalisco,29.04836308742496,1968.6042106389518,61.783180613376274,51.07703935260103,libra,2.3321629298665116,le echo ganas,44.26332971950923,1
96,1.5765197420395154,Baja California,22.292014004804805,1760.58144546543,44.847483735157006,109.25757147429032,capricornio,1.666236580528557,le echo ganas,57.49058318985067,1
97,1.5721539119298913,Nuevo León,84.81261763207625,2849.6070463595256,96.57952449350957,79.43583482457137,géminis,1.8769575365800502,le echo ganas,50.25875743203767,0
98,1.6072110156662058,Jalisco,51.00435278020884,2149.08245454915,59.44351715429381,106.91288316046659,géminis,3.0332833635225276,no me tengo confianza,53.898749932010894,1
99,1.605815546275408,Nuevo León,70.60695972973836,2906.763319611562,66.75581488509495,102.71363902900866,capricornio,2.6604747306972385,me equivoco pero soy chido,31.39167042346088,0
100,1.5333645105831717,Jalisco,42.588155312962456,2781.7968067049305,82.2187567628628,92.92451100873382,libra,1.4204809957156095,le echo ganas,44.95142428765519,1
101,1.5245700083472304,Nuevo León,47.67461410939532,3100.037280777222,54.838797772580484,95.21539284759162,capricornio,2.582326265873917,no me tengo confianza,37.54335252353535,1
102,1.5519086417652237,Jalisco,69.87412303982069,2909.0010925732604,64.3991809223827,91.06530338976499,capricornio,2.6008811048397997,me equivoco pero soy chido,44.72064270227773,0
103,1.5699905730050359,Nuevo León,36.78425037231743,1219.9327304679286,56.2161713639269,80.10442784444072,libra,2.7467426366153966,le echo ganas,49.59077902874503,1
104,1.5981094697630827,Nuevo León,74.64532952055849,3167.6942429777973,73.36907781162499,79.56764034614244,leo,2.4642216261907133,me equivoco pero soy chido,40.90848109396205,0
105,1.5699437356856487,Jalisco,31.40796553574802,2115.065798119611,67.57370361257753,75.7201607605018,géminis,0.9207428370799294,le echo ganas,46.001586981863525,1
106,1.5474546113421104,Jalisco,28.978645815261917,1523.5890837208672,50.94316674321797,83.29860501723348,géminis,2.479481116168142,le echo ganas,38.3733287574386,1
107,1.6840993109096747,Baja California,44.369013841224046,2741.237387997153,39.694566017191804,93.67758195899917,capricornio,2.2828752629474582,le echo ganas,41.459773547946064,1
108,1.5675711037156108,Baja California,60.86311990294893,2869.4792867264064,67.85529350461614,71.66198560405216,géminis,3.038574258112225,le echo ganas,37.59321369920775,0
109,1.526367214501963,Jalisco,86.90846538567459,3364.280784024498,89.41321108741504,56.42065483626671,capricornio,1.9645138492873557,le echo ganas,39.45542402781928,0
110,1.6395443823555609,Jalisco,36.66699361769628,2245.679467854755,35.58549211427918,39.03713899977865,libra,1.126372089157702,le echo ganas,51.866149442586064,1
111,1.680765909770912,Jalisco,53.80872592959263,3090.6467649955844,81.05545022751295,102.56248594254808,libra,1.7093562018858317,le echo ganas,40.560819086090305,0
112,1.632315920294013,Jalisco,43.6936814122705,1998.0121243897925,47.09429211057604,64.5693972415433,capricornio,1.1241121312632223,le echo ganas,33.20566244302432,1
113,1.4871173349336892,Nuevo León,52.22667200675555,1988.9155960427706,64.01008276084657,81.99346545361229,géminis,2.502910236419621,no me tengo confianza,47.596931455605244,1
114,1.4992704379430177,Jalisco,40.166126427056355,1959.2366306446852,39.15617302647026,59.944196506400054,capricornio,2.284642359261063,le echo ganas,45.2103825800523,1
115,1.4761392722157733,Jalisco,33.93844088957212,2949.326832993529,79.61241931321857,113.57641073039825,capricornio,2.4702383933316714,le echo ganas,44.81664624067579,1
116,1.6710477507622583,Nuevo León,40.901010211834034,2082.3170180923094,59.452094388163495,102.39162101186554,géminis,2.917300026161338,le echo ganas,39.45513868424759,0
117,1.6235493818262086,Chiapas,65.2486816453867,3163.605409572524,79.46425942964159,16.043377954596416,libra,1.9540711127822643,le echo ganas,47.91391289799091,0
118,1.5308541950253536,Nuevo León,22.653059506101833,1645.2910917797658,44.10438991467779,47.61632443886903,libra,1.8401409279218588,le echo ganas,43.8011791215624,1
119,1.575955455168956,Jalisco,53.540798524272596,1917.7884691542104,87.554724693961,88.13663256122821,géminis,1.702988320070971,no me tengo confianza,49.43726119327234,1
120,1.6617580296967465,Nuevo León,45.41321749643228,3212.5086808940387,61.67891682393276,118.17819788919017,leo,1.730378392799151,le echo ganas,39.53004837977886,0
121,1.5683083197008498,Jalisco,56.06501493968728,2609.3326089448256,61.792166976128996,68.77721670338109,libra,1.9366124862960217,le echo ganas,34.238077579573925,0
122,1.6009947766967114,Jalisco,32.23886658864207,2021.824911050031,58.96697240642213,87.21535549846669,capricornio,2.2463687279935693,le echo ganas,46.38620693259564,1
123,1.683692742979336,Jalisco,28.756995218802015,2469.148701225944,74.79863771220346,115.03141291063884,capricornio,1.3703559136363657,le echo ganas,40.04345386689178,1
124,1.7161706612316383,Jalisco,65.32195842618773,2488.106189870184,59.60401124394586,134.05157132849956,capricornio,2.6915393143807154,le echo ganas,41.89084109837181,0
125,1.6110671545902489,Jalisco,22.88679842928035,1883.197759921849,47.14621776621697,57.79299913843458,libra,2.217121541691492,le echo ganas,42.518361924590465,1
126,1.6729996052726794,Chiapas,45.00093969608228,2750.5228432333947,60.78731783517599,86.80132227092227,capricornio,1.4310410720788516,no me tengo confianza,51.82219851464979,1
127,1.5505900109387498,Nuevo León,66.99746707311179,3208.4284861604156,85.00206134124929,125.96696631349988,libra,1.4575526447876532,me equivoco pero soy chido,43.70685415832394,0
128,1.6503754632131038,Jalisco,42.78450213923031,1779.1040211710933,70.99595142421948,99.73278996270311,capricornio,2.5818443532967055,no me tengo confianza,42.552259805621084,1
129,1.487118529951738,Jalisco,66.08671483302075,2987.8243836542706,82.65122003420856,96.96742793281139,capricornio,1.6264522455858983,me equivoco pero soy chido,37.78368074393099,0
130,1.4613858451445871,Nuevo León,53.15125292967518,2599.8181266704196,69.1006746960612,88.22587287133803,libra,3.147401049884002,le echo ganas,48.0354870860306,0
131,1.4456380712352341,Baja California,43.98227709424751,2075.815821912779,62.1874734326429,69.53179322859135,capricornio,2.6461653869018917,le echo ganas,38.091697710917025,0
132,1.6453919586266021,Jalisco,46.07412632993164,2017.3679848673346,82.78276743741498,113.6427970296332,libra,1.816741277359601,le echo ganas,51.455501942376884,1
133,1.5742210272212336,Jalisco,50.8491573713314,3308.9833972893475,93.72229075516272,69.31951069671074,géminis,1.9029570712780075,le echo ganas,32.18169545715082,0
134,1.5229572623698295,Jalisco,39.094207150777095,2340.851155331776,38.594623262420455,73.08389043742723,capricornio,1.7151396696536905,le echo ganas,47.89872794053122,1
135,1.5893802874313832,Jalisco,67.54200533496875,3209.5250818577224,82.08090255431068,66.68601027807838,capricornio,2.2762776874402135,me equivoco pero soy chido,48.69993697242698,0
136,1.660572091448174,Nuevo León,35.63384015601385,2193.288484883152,74.64122235755954,110.49894627888949,capricornio,2.3174198272703963,no me tengo confianza,46.086141514174315,1
137,1.615136289217224,Baja California,35.289783454439004,2985.488003192616,87.03190326897375,68.59195606998237,libra,1.3165141123045072,le echo ganas,46.51910825400914,1
138,1.582720304434293,Jalisco,72.86870086328625,2428.4487664868548,49.78194336969902,62.995059209075585,capricornio,1.7274168136895078,le echo ganas,39.43161431935091,0
139,1.6354651656823143,Nuevo León,83.65954132734613,2820.5292722787012,99.23361682145814,77.40462133322939,libra,2.1172479220387452,le echo ganas,42.102962196404334,0
140,1.633922703850312,Nuevo León,21.400963021648234,1714.4785365241532,37.88046447885072,80.08200661521349,capricornio,2.4383357231252196,le echo ganas,45.78293209916198,1
141,1.5763904172660401,Jalisco,36.25873123953706,2243.3112912506313,50.82457878805179,123.86202985767702,géminis,2.38129929494496,le echo ganas,51.14731386667773,1
142,1.6309399921631331,Nuevo León,42.00904449482967,2390.3748299365234,86.93748953311292,87.6748985156806,capricornio,1.4322549518522159,le echo ganas,47.63180279251853,1
143,1.4936272324072506,Jalisco,76.1962635627198,3626.686449155961,86.93434250349691,95.67986543981004,capricornio,2.4633272296643938,me equivoco pero soy chido,50.03315834474662,0
144,1.641080103386265,Jalisco,72.98110734694234,3276.619413476061,81.1018348525821,65.13693705016188,capricornio,1.7738541209902678,le echo ganas,48.71634348978577,0
145,1.653961726847591,Jalisco,48.145741239240905,2639.5626971123124,77.5322365486919,61.539763952485046,géminis,1.3799265084868935,le echo ganas,50.938290055615155,0
146,1.5049595853364137,Jalisco,55.46921297042849,2930.350389755424,70.68628085287035,52.37569440421081,géminis,2.271013951951328,le echo ganas,42.962116922249734,0
147,1.60722072550267,Baja California,59.41802669193334,2959.15904783258,87.76122966675761,110.78554012553414,capricornio,1.9727970013604226,le echo ganas,36.65497694037832,0
148,1.6487867181919642,Jalisco,84.86859826832688,2578.5999829028115,72.79561828692165,61.66295631570308,géminis,2.2192702841212624,le echo ganas,44.545145040650645,0
149,1.5587133332584937,Nuevo León,76.8945775036722,2718.634264412583,96.73980134257496,116.70334091047431,libra,1.155234555516374,me equivoco pero soy chido,35.231665057764495,0
150,1.540001954073638,Nuevo León,20.18502097043793,2363.8432862356826,46.862579570095455,73.65691564465433,libra,2.099181022898803,le echo ganas,44.512852009263185,1
151,1.5857549588928672,Baja California,36.25592533387826,2901.125582875601,32.69766292538853,94.10283798599109,capricornio,2.126004345205947,le echo ganas,38.77346936776733,1
152,1.5732527865681218,Nuevo León,51.203465321185426,2200.5219785757254,57.075747730183345,110.53297558416808,libra,2.509063534548226,no me tengo confianza,37.04557539886555,1
153,1.605012938924554,Jalisco,26.56459207690653,1515.7597653404432,77.80032400466257,79.87446144960053,leo,2.294835793623494,no me tengo confianza,33.95337887236937,1
154,1.6445706748080822,Jalisco,63.79761689738664,3171.1716273223146,78.3569599735673,95.66617750842359,libra,1.7405763002701322,le echo ganas,43.914029799421826,0
155,1.6327803865777313,Jalisco,42.60755306809324,1626.0723303761893,49.862386114015074,83.96776090948202,libra,1.2097142956692233,le echo ganas,37.397413940322075,1
156,1.570294047738491,Nuevo León,39.31821190547949,2072.2197399673814,76.43504091942484,102.63416529017016,capricornio,2.4556438275538435,le echo ganas,47.8205802833816,1
157,1.5795351269249653,Nuevo León,65.52701957883193,2748.5065506692954,75.68167868628196,104.84770547847195,géminis,2.629629179835891,le echo ganas,45.944643002353715,0
158,1.5846736670450576,Nuevo León,38.1221414083279,2035.29245560324,73.20134437806566,100.58511433081992,libra,2.3789190928631245,le echo ganas,43.01220504219762,1
159,1.5692845599069918,Jalisco,16.536940429472715,1649.2753782002842,48.19628865617043,73.29948356836084,libra,2.170777288590697,le echo ganas,47.66983123850319,1
160,1.5839413601403245,Nuevo León,47.24890618299979,2517.2290226864106,89.57412226893048,71.64447115304064,libra,2.5699849933578194,no me tengo confianza,41.74781725193128,1
161,1.5473896068119635,Nuevo León,35.27058068752013,2316.854919271849,74.19962430477818,68.49296887686269,tauro,2.5746899120477518,le echo ganas,42.77393943529252,1
162,1.5177916869471302,Baja California,67.32886947695,3338.3292506053813,90.33272036487533,114.35995477437872,libra,2.547387880956134,me equivoco pero soy chido,39.580156919828404,0
163,1.5624476787098094,Nuevo León,61.314651556287686,3101.16932581597,70.21666640486299,97.60422629497016,capricornio,2.2970379609986242,le echo ganas,44.58315820920838,0
164,1.5440769135985681,Jalisco,65.39416683997135,3051.014639693961,67.55514924636296,119.19710955161182,libra,2.633366504033603,le echo ganas,42.75206911142462,0
165,1.6500870753321664,Nuevo León,27.52034341262154,2718.696490947045,70.19012462148562,137.75845655487308,géminis,2.4934951494791213,le echo ganas,55.379662772676326,1
166,1.5576913728999946,Nuevo León,46.48412307403562,2865.780019833896,58.83672858846943,97.90257405995585,capricornio,1.6643200851247673,no me tengo confianza,42.90683322338335,1
167,1.6466003182430085,Nuevo León,49.05149821603212,2224.3955564959865,93.3759609682149,90.79222727044558,libra,2.971651982949773,le echo ganas,39.14494607887097,1
168,1.6325996262042266,Jalisco,34.00073969602416,2103.0089535233824,42.345245979011914,78.44289278620664,capricornio,1.8570999484601538,le echo ganas,46.76338421335396,1
169,1.4702427943041334,Jalisco,76.64461659803045,2637.1140435996067,75.07455150323753,111.00920219067281,capricornio,2.15265154628889,le echo ganas,47.4583392559429,0
170,1.517744371268141,Jalisco,43.6889790447524,1746.656149800369,53.62426267102971,91.89834211151522,capricornio,2.2197255628209125,le echo ganas,45.044589647265425,1
171,1.651430498457532,Nuevo León,42.91932821697632,2379.042309746191,50.88044684602045,67.50393986884094,capricornio,2.529928459864091,le echo ganas,33.137256735397436,1
